05/01/2017 23:11:24,7,0.48,5
05/01/2017 23:11:29,7,0.4,5
05/01/2017 23:11:34,7,0.14,5
05/01/2017 23:11:39,11,0.39,5
05/01/2017 23:11:44,5,0.59,5
05/01/2017 23:11:49,6,0.61,5
05/01/2017 23:11:54,5,0.44,5
05/01/2017 23:11:59,6,0.27,5
05/01/2017 23:12:04,4,0.09,5
05/01/2017 23:12:09,5,0.57,5
05/01/2017 23:12:14,6,0.39,5
05/01/2017 23:12:19,7,0.17,5
05/01/2017 23:12:24,5,0.37,5
05/01/2017 23:12:29,9,0.35,5
05/01/2017 23:12:34,3,0.47,5
05/01/2017 23:12:40,9,0.28,5
05/01/2017 23:12:45,7,0.52,5
05/01/2017 23:12:50,9,0.19,5
05/01/2017 23:12:55,5,0.53,5
05/01/2017 23:13:00,6,0.32,5
05/01/2017 23:13:05,6,0.38,5
05/01/2017 23:13:10,4,0.18,5
05/01/2017 23:13:16,7,0.37,5
05/01/2017 23:13:21,7,0.32,5
05/01/2017 23:13:26,8,0.52,5
05/01/2017 23:13:31,9,0.4,5
05/01/2017 23:13:36,7,0.45,5
05/01/2017 23:13:41,5,0.52,5
05/01/2017 23:13:46,6,0.28,5
05/01/2017 23:13:51,8,0.52,5
05/01/2017 23:13:56,7,0.28,5
05/01/2017 23:14:01,15,0.48,5
05/01/2017 23:14:07,26,0.41,5
05/01/2017 23:14:12,9,0.44,5
05/01/2017 23:14:17,12,0.19,5
05/01/2017 23:14:22,14,0.44,5
05/01/2017 23:14:27,8,0.55,5
05/01/2017 23:14:32,7,0.56,5
05/01/2017 23:14:37,9,0.45,5
05/01/2017 23:14:42,11,0.46,5
05/01/2017 23:14:47,10,0.46,5
05/01/2017 23:14:52,4,0.44,5
05/01/2017 23:14:58,12,0.35,5
05/01/2017 23:15:03,7,0.42,5
05/01/2017 23:15:08,17,0.34,5
05/01/2017 23:15:13,15,0.46,5
05/01/2017 23:15:18,9,0.44,5
05/01/2017 23:15:23,9,0.54,5
05/01/2017 23:15:28,7,0.4,5
05/01/2017 23:15:33,12,0.09,5
05/01/2017 23:15:38,9,0.58,5
05/01/2017 23:15:43,8,0.54,5
05/01/2017 23:15:48,12,0.27,5
05/01/2017 23:15:53,8,0.38,5
05/01/2017 23:15:58,6,0.56,5
05/01/2017 23:16:03,15,0.37,5
05/01/2017 23:16:08,13,0.45,5
05/01/2017 23:16:14,3,0.27,5
05/01/2017 23:16:19,8,0.43,5
05/01/2017 23:16:24,7,0.36,5
05/01/2017 23:16:29,7,0.36,5
05/01/2017 23:16:34,4,0.47,5
05/01/2017 23:16:39,9,0.41,5
05/01/2017 23:16:44,3,0.51,5
05/01/2017 23:16:50,6,0.36,5
05/01/2017 23:16:55,6,0.28,5
05/01/2017 23:17:00,10,0.44,5
05/01/2017 23:17:05,5,0.36,5
05/01/2017 23:17:10,6,0.65,5
05/01/2017 23:17:15,16,0.44,5
05/01/2017 23:17:20,11,0.29,5
05/01/2017 23:17:25,10,0.61,5
05/01/2017 23:17:30,8,0.11,5
05/01/2017 23:17:36,9,0.51,5
05/01/2017 23:17:41,9,0.49,5
05/01/2017 23:17:46,7,0.51,5
05/01/2017 23:17:51,8,0.46,5
05/01/2017 23:17:56,5,0.55,5
05/01/2017 23:18:01,4,0.49,5
05/01/2017 23:18:06,12,0.61,5
05/01/2017 23:18:11,11,0.37,5
05/01/2017 23:18:16,5,0.28,5
05/01/2017 23:18:21,2,0.42,5
05/01/2017 23:18:27,3,0.16,5
05/01/2017 23:18:32,8,0.11,5
05/01/2017 23:18:37,17,0.45,5
05/01/2017 23:18:42,7,0.41,5
05/01/2017 23:18:47,12,0.25,5
05/01/2017 23:18:53,9,0.48,5
05/01/2017 23:18:58,8,0.66,5
05/01/2017 23:19:03,7,0.59,5
05/01/2017 23:19:08,8,0.48,5
05/01/2017 23:19:13,6,0.27,5
05/01/2017 23:19:18,10,0.25,5
05/01/2017 23:19:23,3,0.6,5
05/01/2017 23:19:28,6,0.2,5
05/01/2017 23:19:33,7,0.34,5
05/01/2017 23:19:39,3,0.68,5
05/01/2017 23:19:44,5,0.12,5
05/01/2017 23:19:49,8,0.48,5
05/01/2017 23:19:54,5,0.37,5
05/01/2017 23:19:59,1,0.32,5
05/01/2017 23:20:05,14,0.43,5
05/01/2017 23:20:10,10,0.33,5
05/01/2017 23:20:15,5,0.35,5
05/01/2017 23:20:20,8,0.35,5
05/01/2017 23:20:25,9,0.36,5
05/01/2017 23:20:30,3,-0.08,5
05/01/2017 23:20:35,5,0.25,5
05/01/2017 23:20:40,7,0.45,5
05/01/2017 23:20:45,9,0.28,5
05/01/2017 23:20:50,6,0.22,5
05/01/2017 23:20:55,3,0.51,5
05/01/2017 23:21:00,8,0.44,5
05/01/2017 23:21:06,3,0.39,5
05/01/2017 23:21:11,4,0.55,5
05/01/2017 23:21:16,8,0.42,5
05/01/2017 23:21:21,3,0.57,5
05/01/2017 23:21:26,4,0.46,5
05/01/2017 23:21:31,7,0.56,5
05/01/2017 23:21:36,5,0.23,5
05/01/2017 23:21:41,3,0.56,5
05/01/2017 23:21:46,6,0.31,5
05/01/2017 23:21:51,3,0.13,5
05/01/2017 23:21:56,3,0.52,5
05/01/2017 23:22:02,7,0.61,5
05/01/2017 23:22:07,10,0.4,5
05/01/2017 23:22:12,9,0.39,5
05/01/2017 23:22:17,5,0.42,5
05/01/2017 23:22:22,10,0.47,5
05/01/2017 23:22:27,6,0.41,5
05/01/2017 23:22:32,5,0.58,5
05/01/2017 23:22:37,6,0.13,5
05/01/2017 23:22:42,4,0.2,5
05/01/2017 23:22:47,7,0.4,5
